"문화재 일련번호","문화재명칭_한글","한자","영문","수량ㆍ규모","규격","구조ㆍ형식","재질","조성연대","측량성과","소재지ㆍ보관장소_자치구","기타주소","관리청","지정일","해제일"
"11464","청룡사 가사도","靑龍寺 袈裟圖","Monk's Robe","1幅","111*232.5","동산문화재 해당항목 아님","견본채색","","","종로구"," 동망산길 65 청룡사 (숭인동)","","20051229",""
"11465","청룡사 신중도","靑龍寺 神衆圖","Buddhist Guardians","1幅","155.8*133.2","동산문화재 해당항목 아님","견본채색","","","종로구"," 동망산길 65 청룡사 (숭인동)","","20051229",""
"11466","청룡사 석 삼불상","靑龍寺 石 三佛像","","3軀","중불상 35.5cm 좌불상 37cm  우불상 36cm","동산문화재 해당항목 아님","석조개금","","","종로구"," 동망산길 65 청룡사 (숭인동)","","20051229",""
"11467","목우자 수심결·법어","牧牛子 修心訣·法語","","1点","규격미상","동산문화재 해당항목 아님","목판본","","","서초구"," 방배로16길 20 201호 (방배동)","","20060316",""
"11468","금동석장 머리장식","金銅錫杖頭"," ","1点","높이 28.6cm ","동산문화재 해당항목 아님","금동, 목재","","","관악구","남부순환로 152길 53 호림박물관 (신림동)","","20060511",""
"11469","곤여전도","坤輿全圖","","1点","문화재 지정해제","동산문화재 해당항목 아님","문화재 지정해제","조선말기","","강서구"," 등촌2동 715 등촌아이파크아파트 110동 1501호","","20060511","20100610"
"11470","학림사 삼신불괘불도","鶴林寺 三神佛掛佛圖","Buddha Triad","1幅","442.5*252","동산문화재 해당항목 아님","비단채색","","","노원구"," 덕릉로129가길 241 (상계동)","","20060511",""
"11471","개운사 감로도","開運寺 甘露圖","Nectar Ritual","1幅","175*269.3","동산문화재 해당항목 아님","견본채색","조선 말기","","성북구"," 안암동5가 157","","20060706",""
"11472","개운사 신중도","開運寺 神衆圖","Buddhist Guardians","1幅","156*190.6","동산문화재 해당항목 아님","견본채색","1870년","","성북구"," 안암동5가 157","","20060706",""
"11473","개운사 팔상도","開運寺 八相圖","Eight Scenes from the Buddha's life","1幅","177.5*266","동산문화재 해당항목 아님","비단채색","1883년","","성북구"," 안암동5가 157","","20060706",""
"11474","개운사 지장시왕도","開運寺 地藏十王圖","Ksitigarbha and Ten Kings of Hell","1幅","149*185","동산문화재 해당항목 아님","비단채색","1870년","","성북구"," 안암동5가 157","","20060706",""
"11475","보타사 금동 보살좌상(관음보살)","普陀寺 金銅 菩薩坐像(觀音菩薩)","","1軀","규격미상","동산문화재 해당항목 아님","금동","","","성북구","개운사길 60-46 보타사 (안암5가)","","20060914",""
"11476","환희사 목불좌상(아미타불)","歡喜寺 木佛坐像(阿彌陀佛)","","1軀","상고 75cm 두고 29cm 안고 16cm 무릎고 14.6cm 무릎너비 57.5cm","동산문화재 해당항목 아님","목조, 개금","","","서대문구","통일로34길 72-27 환희사 (홍제동)","","20060914",""
"11477","환희사 석불입상","歡喜寺 石佛立像","","1軀","상고 143cm 불상고 117.5cm 두고 36.5cm 안고 25cm 견록 45cm","동산문화재 해당항목 아님","석조","17세기","","서대문구"," 홍제4동 산1 환희사","","20060914",""
"11478","청동 종","靑銅 鐘","","1点","높이 25cm, 구경 15cm ","동산문화재 해당항목 아님","청동","","","관악구"," 남부순환로 152길 53 호림박물관 (신림동)","","20070111",""
"11479","청동 종","靑銅 鐘","","1点","전체 높이 45㎝ ","동산문화재 해당항목 아님","청동","","","종로구"," 평창8길 3 화정박물관 (평창동)","","20070111",""
"11480","유순정 초상","柳順汀 肖像","","1点","규격미상","동산문화재 해당항목 아님","비단에 채색","","","종로구","새문안로 55 서울역사박물관 (신문로2가)","","20070322",""
"11481","성변등록","星變謄錄","","1点","세로 33cm, 가로 22cm","동산문화재 해당항목 아님","저지","","","서대문구","연세로 50 (신촌동)","","20070322",""
"11482","정각사 목 아미타불좌상","正覺寺 木 阿彌陀佛坐像","","1軀","높이 29.2cm","동산문화재 해당항목 아님","목조 개금","","","성북구","봉은사로 531 (삼선동1가)","","20070510",""
"11483","『자치통감 사정전 훈의』권48-52","『資治通鑑 思政殿訓義』卷 48-52","","5권1책","세로36.5cm 가로24.4cm","동산문화재 해당항목 아님","저지","15c","","서대문구","충정로3가 유엔미아파트 101-605","","20070927","20080710"
"11484","『자치통감강목』권 54","『資治通鑑綱目』 卷 54","","1책","26.6x17.0cm","동산문화재 해당항목 아님","저지","15c","","서대문구","충정로3가 유엔미아파트 101-605","","20070927","20080710"
"11485","봉은사 목 삼불상(석가불, 아미타불, 약사불)","奉恩寺 木 三佛像(釋迦佛,阿彌陀佛,藥師佛)","Wooden Statue of Shakyamuni Trinity in Bongeunsa Temple","3軀","규격미상","동산문화재 해당항목 아님","목조","","","강남구"," 봉은사로 531 (삼성동)","","20070927",""
"11486","봉은사 목 삼존불상(석가불, 가섭존자, 아난존자)","奉恩寺 木 三尊佛像(釋迦佛,迦葉尊者, 阿難尊者","Wooden Statues of Buddha Triad in Bongeunsa Temple","3軀","규격미상","동산문화재 해당항목 아님","목조","","","강남구"," 봉은사로 531 (삼성동)","","20070927",""
"11487","봉은사 목 십육나한상","奉恩寺 木 十六羅漢像","Wooden Statues of 16 Arhats in Bongeunsa Temple","12軀","규격미상","동산문화재 해당항목 아님","목조","","","강남구"," 봉은사로 531 (삼성동)","","20070927",""
"11488","봉은사 대웅전 신중도","奉恩寺 大雄殿 神衆圖","Buddhist Painting in Daeungjeon Hall of Bongeunsa Temple","1幅","세로 200.5cm, 가로 245cm","동산문화재 해당항목 아님","견본채색","","","강남구"," 봉은사로 531 (삼성동)","","20070927",""
"11489","학림옥로 권9~11","鶴林玉露 卷9~11","","1책","문화재 지정해제","동산문화재 해당항목 아님","저지(고활자본)","","","중랑구","면목로27길 28-7 (면목동)","","20071227","20081009"
"11490","봉은사 판전 신중도","奉恩寺 板殿 神衆圖"," Guardian Deities and Vairocana Buddha Paintings in Panjeon Hall of Bongeunsa Temple","1幅","세로 237cm, 가로 224.4cm","동산문화재 해당항목 아님","견본채색","","","강남구"," 봉은사로 531 (삼성동)","","20070927",""
"11491","봉은사 괘불도","奉恩寺 掛佛圖","","1幅","세로 686cm, 가로 394.5cm","동산문화재 해당항목 아님","면본에 나무 봉으로 마감","","","강남구","봉은사로 531 (삼성동)","","20070927",""
"11492","봉은사 비로자나불도","奉恩寺 毘盧舍那佛圖","Guardian Deities and Vairocana Buddha Paintings in Panjeon Hall of Bongeunsa Temple","1幅","세로 302.3cm, 가로 236cm","동산문화재 해당항목 아님","면본채색화","","","강남구"," 봉은사로 531 (삼성동)","","20070927",""
"11493","봉은사 칠성도","奉恩寺 七星圖","Painting of Chilseong of Bongeunsa Temple","1幅","규격미상","동산문화재 해당항목 아님","견본채색","1886년","","강남구"," 삼성동 73번지","","20070927",""
"11494","봉은사 삼세불도","奉恩寺 三世佛圖","Buddhist Painting in Daeungjeon Hall of Bongeunsa Temple","1幅","세로 319.7cm, 가로 291.8cm","동산문화재 해당항목 아님","면본채색화","1892년","","강남구"," 삼성동 73번지","","20070927",""
"11495","봉은사 삼장보살도","奉恩寺 三藏菩薩圖","Buddhist Painting in Daeungjeon Hall of Bongeunsa Temple","1幅","세로 198.4cm, 가로 402.5cm","동산문화재 해당항목 아님","면본","1892년","","강남구"," 삼성동 73번지","","20070927",""
"11496","봉은사 감로도","奉恩寺 甘露圖","Buddhist Painting in Daeungjeon Hall of Bongeunsa Temple","1幅","세로 200cm, 가로 316.5cm","동산문화재 해당항목 아님","면본","1892년","","강남구"," 삼성동 73번지","","20070927",""
"11497","봉은사 영산회상도","奉恩寺 靈山會上圖","Buddhist Painting in Yeongsanjeon Hall of Bongeunsa Temple","1幅","세로 114.8cm, 가로 196.5cm","동산문화재 해당항목 아님","면본","1895년","","강남구"," 삼성동 73번지","","20070927",""
"11498","봉은사 십육나한도","奉恩寺 十六羅漢圖","Buddhist Painting in Yeongsanjeon Hall of Bongeunsa Temple","12幅","규격미상","동산문화재 해당항목 아님","면본","1895년","","강남구"," 삼성동 73번지","","20070927",""
"11499","서대문 권1~6","書大文 卷1~6","","2冊","문화재 지정해제","동산문화재 해당항목 아님","저지(목판본)","","","중랑구","면목로27길 28-7 (면목동)","","20071227","20081009"
"11500","묘법연화경 권5~7","妙法蓮華經 卷5~7","Sakyamuni","1책","112*70.5","동산문화재 해당항목 아님","면본채색","","","중랑구","면목로27길 28-7 (면목동)","","20071227","20081009"
"11501","수국사 아미타불도","守國寺 阿彌陀佛圖","Amitabha","1幅","178.6*224.6","동산문화재 해당항목 아님","면본채색 ","1907년","","은평구"," 갈현동 314 수국사","","20071227",""
"11502","수국사 십육나한도","守國寺 十六羅漢圖","Sixteen Arhats","1幅","153*249.5","동산문화재 해당항목 아님","면본채색","1907년","","은평구"," 갈현동 314 수국사","","20071227",""
"11503","수국사 극락구품도","守國寺 極樂九品圖","Nine Levels of Pure Land","1幅","158.7*254","동산문화재 해당항목 아님","면본채색","1907년","","은평구"," 갈현동 314 수국사","","20071227",""
"11504","수국사 감로도","守國寺 甘露圖","Nectar Ritual","1幅","157.5*261","동산문화재 해당항목 아님","면본채색","1907년","","은평구"," 갈현동 314 수국사","","20071227",""
"11505","수국사 신중도","守國寺 神衆圖","Buddhist Guardians","1幅","151.8*251","동산문화재 해당항목 아님","면본채색","1907년","","은평구"," 갈현동 314 수국사","","20071227",""
"11506","수국사 현왕도","守國寺 現王圖","Hyonwang","1幅","150.8*248.3","동산문화재 해당항목 아님","면본채색","1907년","","은평구"," 갈현동 314 수국사","","20071227",""
"11507","경국사 목관음보살좌상","慶國寺 木觀音菩薩坐像","Seated Wooden Guanyin in Gyeongguksa Temple","1軀","높이 60cm","동산문화재 해당항목 아님","목조","","","성북구"," 보국문로 113-10  경국사 (정릉동)","","20071227",""
"11508"," 미타사 석불입상","彌陀寺 石佛立像","Standing Stone Buddha of Mitasa Temple","1軀","전고 320cm, 신고 293cm, 두고 40cm , 천개고 27cm, 천개폭 40×37cm 안고 41cm, 안폭 40cm, 견폭 92cm, 상대고 50cm, 상대폭 113× 102cm","동산문화재 해당항목 아님","석조","","","강서구"," 개화동로13길 56-33 미타사 (개화동)","","20080306",""
"11509","염불사 목관음보살좌상 및 복장 일괄","念佛寺 木觀音菩薩坐像 및 腹藏一括"," Seated Wooden Bodhisattva of Yeombulsa Temple and Relics Enshrined Therein","묘법연화경3책,원문,다라니2장,후령통등일괄","<염불사 목관음보살좌상> 전고 59cm, 대좌고 14.7cm, 신고 47cm, 보관고 12cm, 안고 9cm,  안폭 9cm, 견폭 11.5cm, 슬폭 29.7cm, 슬고 7cm <묘법연화경> 가로 24.5cm, 세로 34cm, 가로 17cm, 세로 27.5cm, 가로 18.2","동산문화재 해당항목 아님","목조, 지 외 복합","고려말조선초","","노원구"," 상계동 1250 염불사","","20080306",""
"11510","염불사 지장시왕도","念佛寺 地藏十王圖","Ksitigarbha and the Ten Kings of the Underworld of Yeombulsa Temple","1幅","가로 119cm, 세로 131cm","동산문화재 해당항목 아님","견본채색","1869년","","노원구"," 상계동 1250 염불사","","20080306",""
"11511","불설불모출생삼법장반야바라밀다경 권12","佛說佛母出生三法藏般若波羅密多經 卷12","","1卷 1帖","31x12.3","동산문화재 해당항목 아님","죽지","","","서초구"," 바우뫼로7길 111 관문사 (우면동)","","20080508",""
"11512","묘법연화경 권2","妙法蓮華經 卷2","","1卷 1帖","32.9x11","동산문화재 해당항목 아님","저지","","","서초구"," 바우뫼로7길 111 관문사 (우면동)","","20080508",""
"11513","묘법연화경 권5~7","妙法蓮華經 卷5~7","","3卷 1冊","30.4x18.6","동산문화재 해당항목 아님","저지","","","서초구"," 바우뫼로7길 111 관문사 (우면동)","","20080508",""
"11514","묘법연화경 권3","妙法蓮華經 卷3","","1卷1帖","37.9x22.5","동산문화재 해당항목 아님","저지","","","서초구"," 바우뫼로7길 111 관문사 (우면동)","","20080501",""
"11515","묘법연화경 권5","妙法蓮華經 卷5","","1卷 1帖","31.4x12","동산문화재 해당항목 아님","저지","","","서초구"," 바우뫼로7길 111 관문사 (우면동)","","20080501",""
"11516","법계성범수륙승회수재의궤 권1","法界聖凡水陸勝會修齋儀軌 卷1","","1卷 1帖","35.6x23.7","동산문화재 해당항목 아님","저지","","","서초구"," 바우뫼로7길 111 관문사 (우면동)","","20080508",""
"11517","천지명양수륙재의찬요","天地冥陽水陸齋儀纂要","","1卷 1帖","36.7x24.6","동산문화재 해당항목 아님","저지","","","서초구"," 바우뫼로7길 111 관문사 (우면동)","","20080508",""
"11518","도선사 청동 종 및 일괄 유물","道詵寺  靑銅 鐘 및 一括 遺物 ","Bronze Bell of Doseonsa Temple and Associated Artifacts","11点","세부지정참고","동산문화재 해당항목 아님","세부지정참고","세부지정참고","","강북구"," 우이동 264","","20080508",""
"11519","경국사 지장시왕도","慶國寺 地藏十王圖","","1幅","총고 182, 총폭 181.5, 화고 171.2, 화폭 174","동산문화재 해당항목 아님","견본채색","1870","","성북구"," 정릉3동 753 경국사","","20080508",""
"11520","경국사 감로도","慶國寺 甘露圖","","1幅","총고 176, 총폭 184, 화고 166.8, 화폭 175","동산문화재 해당항목 아님","견본채색","1887","","성북구"," 정릉3동 753 경국사","","20080508",""
