"연번","업소명","업종","업태","소재지","도로명주소","전화번호","한실수","양실수"
"674","동명","숙박업(일반)","여관업","서울특별시 성동구 금호동3가 408번지 0호","서울특별시 성동구 독서당로 295-5, (금호동3가)","0002-2238-3588","5","4"
"675","용궁장여관","숙박업(일반)","여관업","서울특별시 성동구 성수동2가 289번지 177호","서울특별시 성동구 아차산로7길 46, (성수동2가, 성수2가 289-177 )","0002-0464-4342","4","6"
"676","젠모텔","숙박업(일반)","여관업","서울특별시 성동구 성수동1가 14번지 31호","서울특별시 성동구 상원4길 6, (성수동1가)","02-0463-2501","1","13"
"677","동명여인숙","숙박업(일반)","여관업","서울특별시 성동구 성수동2가 606번지 0호","서울특별시 성동구 둘레17길 6, (성수동2가)","02-463-4241","10",""
"678","쁠랑호텔","숙박업(일반)","여관업","서울특별시 성동구 송정동 20번지 1호","서울특별시 성동구 동일로 219, (송정동)","02-467-1024","5","23"
"679","태양장","숙박업(일반)","여관업","서울특별시 성동구 마장동 797번지 84호","서울특별시 성동구 마조로19길 13, (마장동)","02-0294-8025","0","38"
"680","승일모텔","숙박업(일반)","여관업","서울특별시 성동구 금호동1가 1756번지 0호","서울특별시 성동구 금호로 90, (금호동1가)","02-0252-9206","3","33"
"681","호텔 이노스테이","숙박업(일반)","관광호텔","서울특별시 성동구 용답동 68번지 2호","서울특별시 성동구 천호대로 302, 1층~6층 (용답동)","02-2246-3908","0","54"
"682","호텔야자","숙박업(일반)","여관업","서울특별시 성동구 송정동 20번지 10호","서울특별시 성동구 동일로 217, (송정동)","02-466-5432","1","16"
"683","유성장여관","숙박업(일반)","여관업","서울특별시 성동구 용답동 232번지 12호","서울특별시 성동구 자동차시장1길 53, (용답동)","02-2244-8019","0","21"
"684","파레스모텔","숙박업(일반)","여관업","서울특별시 성동구 도선동 77번지 0호","서울특별시 성동구 왕십리로20길 15, (도선동)","02-2295-6100","18","0"
"685","핑크장","숙박업(일반)","여관업","서울특별시 성동구 도선동 84번지 0호","서울특별시 성동구 왕십리로20길 9, (도선동)","02-296-5141","","20"
"686","썬파크모텔","숙박업(일반)","여관업","서울특별시 성동구 도선동 115번지 0호","서울특별시 성동구 왕십리로22길 13, (도선동)","02-2292-2865","0","21"
"687","밀라노","숙박업(일반)","여관업","서울특별시 성동구 도선동 2번지 1호","서울특별시 성동구 고산자로 275, (도선동)","02-0296-2183","10","31"
"688","코림","숙박업(일반)","여관업","서울특별시 성동구 도선동 96번지 0호","서울특별시 성동구 왕십리로22길 14, (도선동)","02-296-0266","","25"
"689","비젼호텔","숙박업(일반)","일반호텔","서울특별시 성동구 도선동 12번지 1호","서울특별시 성동구 고산자로 277, (도선동)","02-2296-2245","","64"
"690","메종","숙박업(일반)","여관업","서울특별시 성동구 도선동 34번지 0호","서울특별시 성동구 왕십리로20길 14, (도선동)","0002-3442-6904","","12"
"691","부르네장여관","숙박업(일반)","여관업","서울특별시 성동구 도선동 110번지 0호","서울특별시 성동구 왕십리로22길 17-1, (도선동)","02-0299-6619","","16"
"692","젠모텔","숙박업(일반)","여관업","서울특별시 성동구 도선동 117번지 0호","서울특별시 성동구 왕십리로22길 11-6, (도선동)","02-2292-2869","2","17"
"693","버니(BUNNY)모텔","숙박업(일반)","여관업","서울특별시 성동구 도선동 116번지 0호","서울특별시 성동구 왕십리로22길 11, (도선동)","02-2281-6631","0","18"
"694","쥬방스여관","숙박업(일반)","여관업","서울특별시 성동구 도선동 99번지 0호","서울특별시 성동구 왕십리로22길 18, (도선동)","02-2292-7121","0","25"
"695","비앤엘","숙박업(일반)","여관업","서울특별시 성동구 도선동 97번지 0호","서울특별시 성동구 왕십리로22길 16, (도선동)","02-2281-5191","","25"
"696","리젠트호텔","숙박업(일반)","여관업","서울특별시 성동구 도선동 144번지 0호","서울특별시 성동구 무학로2길 43, (도선동)","02-2294-9320","0","45"
"697","파라다이스","숙박업(일반)","여관업","서울특별시 성동구 도선동 138번지 0호 142,143","서울특별시 성동구 왕십리로22길 11-11, (도선동,142,143)","02-2296-2905","","40"
"698","라테라","숙박업(일반)","여관업","서울특별시 성동구 도선동 98번지 0호","서울특별시 성동구 왕십리로22길 16-1, (도선동)","02-964-1821","","24"
"699","하이눈호텔","숙박업(일반)","일반호텔","서울특별시 성동구 성수동1가 671번지 186호","서울특별시 성동구 서울숲9길 9, (성수동1가)","02-462-1356","0","28"
"700","우성장여관","숙박업(일반)","여관업","서울특별시 성동구 마장동 796번지 1호","서울특별시 성동구 마조로 72, (마장동)","02-2293-2745","6","16"
"701","빅토리아","숙박업(일반)","여관업","서울특별시 성동구 성수동2가 314번지 38호","서울특별시 성동구 아차산로 90, (성수동2가)","02-464-5041","7","25"
"702","옥수장","숙박업(일반)","여관업","서울특별시 성동구 성수동2가 299번지 152호","서울특별시 성동구 성수일로12길 15-1, (성수동2가)","02-0463-2466","4","9"
"703","명문장여관","숙박업(일반)","여관업","서울특별시 성동구 용답동 118번지 5호","서울특별시 성동구 용답1길 10-1, (용답동, 118-5)","02-2216-2363","7","10"
"704","성수오슬로","숙박업(일반)","여관업","서울특별시 성동구 성수동2가 289번지 224호","서울특별시 성동구 성수일로8길 39-1, (성수동2가)","02-464-1457","12","9"
"705","오복장여관","숙박업(일반)","여관업","서울특별시 성동구 용답동 107번지 9호","서울특별시 성동구 용답중앙길 23, (용답동)","02-2244-5840","11",""
"785","호텔야자(아차산역점)","숙박업(일반)","여관업","서울특별시 광진구 구의동 59번지 14호","서울특별시 광진구 천호대로138길 4, (구의동)","02-457-5545","","23"
"786","쉘","숙박업(일반)","여관업","서울특별시 광진구 자양동 236번지 103호","서울특별시 광진구 동일로 54, (자양동)","02-463-1171","6","18"
"787","영동장여관","숙박업(일반)","여관업","서울특별시 광진구 자양동 203번지 5호","서울특별시 광진구 동일로 36, (자양동)","02-463-9606","4","12"
"788","모텔얌구의역점","숙박업(일반)","여관업","서울특별시 광진구 구의동 246번지 13호","서울특별시 광진구 아차산로 377, (구의동)","02-6052-6174","6","15"
"789","힐모텔","숙박업(일반)","여관업","서울특별시 광진구 화양동 23번지 33호","서울특별시 광진구 광나루로12길 16, (화양동)","02-463-1773","4","6"
"790","엠모텔","숙박업(일반)","여관업","서울특별시 광진구 화양동 20번지 31호","서울특별시 광진구 광나루로14길 18, (화양동)","02-464-7766","6","11"
"791","로데오모텔","숙박업(일반)","여관업","서울특별시 광진구 구의동 212번지 17호","서울특별시 광진구 아차산로 459, (구의동)","02-457-5356","12","15"
"792","백송","숙박업(일반)","여관업","서울특별시 광진구 구의동 73번지 7호","서울특별시 광진구 천호대로 696, (구의동)","02-3437-1018","3","7"
"793","서울장여관","숙박업(일반)","여관업","서울특별시 광진구 중곡동 150번지 206호","서울특별시 광진구 긴고랑로 90, (중곡동)","02-445-4957","5","8"
"794","휘모텔","숙박업(일반)","여관업","서울특별시 광진구 중곡동 647번지 15호","서울특별시 광진구 능동로 323, (중곡동)","02-467-1594","5","13"
"795","큐","숙박업(일반)","여관업","서울특별시 광진구 군자동 478번지 1호","서울특별시 광진구 천호대로 546, (군자동)","02-467-1043","0","13"
"796","골드모텔","숙박업(일반)","여관업","서울특별시 광진구 구의동 246번지 45호","서울특별시 광진구 아차산로 385, (구의동)","02-2201-5100","6","16"
"797","유토피아","숙박업(일반)","여관업","서울특별시 광진구 구의동 69번지 32호","서울특별시 광진구 자양로 226, (구의동)","02-453-8988","10","15"
"798","헤나모텔","숙박업(일반)","여관업","서울특별시 광진구 중곡동 117번지 6호","서울특별시 광진구 용마산로 19, (중곡동)","02-452-6727","10","33"
"799","프린스모텔","숙박업(일반)","여관업","서울특별시 광진구 화양동 23번지 21호 ,22","서울특별시 광진구 광나루로12길 12, (화양동,,22)","02-465-9123","6","14"
"800","올인","숙박업(일반)","여관업","서울특별시 광진구 화양동 19번지 12호","서울특별시 광진구 광나루로14길 35, (화양동)","02-499-5588","4","18"
"801","제일장여관","숙박업(일반)","여관업","서울특별시 광진구 화양동 18번지 32호","서울특별시 광진구 광나루로 354, (화양동)","02-464-0891","8","22"
"802","한일장여관","숙박업(일반)","여관업","서울특별시 광진구 화양동 115번지 105호","","02-463-0610","3","10"
"803","싼타페모텔","숙박업(일반)","여관업","서울특별시 광진구 화양동 20번지 16호","서울특별시 광진구 광나루로12길 13, (화양동)","02-462-1717","5","6"
"804","에스모텔","숙박업(일반)","여관업","서울특별시 광진구 화양동 20번지 9호","서울특별시 광진구 광나루로12길 7-4, (화양동)","02-467-8555","4","7"
"805","프리마모텔","숙박업(일반)","여관업","서울특별시 광진구 화양동 17번지 10호","서울특별시 광진구 동일로30길 42, (화양동)","02-465-5873","4","12"
"806","티아라모텔","숙박업(일반)","여관업","서울특별시 광진구 화양동 21번지 38호","서울특별시 광진구 동일로30길 17, (화양동)","02-465-6283","6","12"
"807","플라워모텔","숙박업(일반)","여관업","서울특별시 광진구 화양동 20번지 32호","서울특별시 광진구 광나루로14길 20, (화양동)","02-461-6241","3","7"
"808","모텔스타킹","숙박업(일반)","여관업","서울특별시 광진구 화양동 21번지 41호","서울특별시 광진구 동일로30길 15, (화양동)","02-463-7733","10","14"
"809","발리모텔","숙박업(일반)","여관업","서울특별시 광진구 자양동 795번지","서울특별시 광진구 아차산로 316, (자양동)","02-454-6005","6","18"
"810","에이삼일사(A314)","숙박업(일반)","일반호텔","서울특별시 광진구 자양동 794번지 1호","서울특별시 광진구 아차산로 314, (자양동)","02-2201-0019","10","25"
"811","장미장여관","숙박업(일반)","여관업","서울특별시 광진구 자양동 653번지 5호 ,6","서울특별시 광진구 뚝섬로 645, (자양동,,6)","02-453-4749","3","7"
"812","피넛호텔","숙박업(일반)","여관업","서울특별시 광진구 자양동 657번지 16호 ,27","서울특별시 광진구 자양로 63, (자양동,,27)","02-457-8952","8","12"
"813","동궁모텔","숙박업(일반)","여관업","서울특별시 광진구 구의동 68번지 28호","서울특별시 광진구 자양로 210-1, (구의동)","02-458-5256","0","20"
"814","테마","숙박업(일반)","여관업","서울특별시 광진구 구의동 245번지 11호","서울특별시 광진구 아차산로 426, (구의동)","02-454-7570","19","15"
"815","마레","숙박업(일반)","여관업","서울특별시 광진구 구의동 246번지 39호","서울특별시 광진구 아차산로 393, (구의동)","02-446-7070","7","14"
"816","리베라모텔","숙박업(일반)","여관업","서울특별시 광진구 구의동 212번지 30호","서울특별시 광진구 아차산로 465, (구의동)","02-452-0917","11","16"
"817","M.칼라스","숙박업(일반)","여관업","서울특별시 광진구 구의동 54번지 21호","서울특별시 광진구 천호대로 679, (구의동)","02-447-0035","0","40"
"818","딥","숙박업(일반)","여관업","서울특별시 광진구 군자동 355번지","서울특별시 광진구 동일로 196, (군자동)","02-466-2448","4","18"
"819","핀호텔(Pin Hotel)","숙박업(일반)","여관업","서울특별시 광진구 군자동 350번지 7호","서울특별시 광진구 동일로 208, (군자동)","02-463-3525","6","18"
